category,business_supplier,gold_status,gold_years,main_products,supplier_url,contacts_url
Cosmetics,"Guangzhou Tianxuan Daily Necessities Co., Ltd.  ","Gold Supplier
                            ",1,"bath bombs,soap,eyelash growth serum,dead sea mud mask,vitamin C serum",https://gztianxuan.en.alibaba.com/company_profile.html#top-nav-bar,https://gztianxuan.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Magnolia , Co., Limited  ","Gold Supplier
                            ",8,"Face Cream,Face Serum,Scrub,Cleanser,Mask",https://magnoliacosmetics.en.alibaba.com/company_profile.html#top-nav-bar,https://magnoliacosmetics.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Jinzhilian Trading Co., Ltd.  ","Gold Supplier
                            ",2,"<font><b>Cosmetics</b></font> (Lotion,Foundation,Facial Mask)",https://gzjzl.en.alibaba.com/company_profile.html#top-nav-bar,https://gzjzl.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Mola , Co., Ltd.  ","Gold Supplier
                            ",5,"eyeshadow,makeup brushes,lip makeup,face makeup,Makeup tools",https://molacosmetics.en.alibaba.com/company_profile.html#top-nav-bar,https://molacosmetics.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Beauty Life , Co., Ltd.  ","Gold Supplier
                            ",2,"makeup sponge,microfiber makeup sponge,latex free makeup sponge,beauty makeup sponge,<font><b>cosmetic</b></font> puff",https://beautylifemfg.en.alibaba.com/company_profile.html#top-nav-bar,https://beautylifemfg.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Thincen Technology Co., Ltd.  ","Gold Supplier
                            ",6,"makeup palette,eyeshadow,blusher,lipstick,eyebrow makeup",https://thincen.en.alibaba.com/company_profile.html#top-nav-bar,https://thincen.en.alibaba.com/contactinfo.html
Cosmetics,"Guizhou Changrong Jiahe Technology Co., Ltd.  ","Gold Supplier
                            ",2,"<font><b>cosmetic</b></font>,plastic products,glass products,adult proudcts,packing products",https://crjhyb.en.alibaba.com/company_profile.html#top-nav-bar,https://crjhyb.en.alibaba.com/contactinfo.html
Cosmetics,"Maxshing Co., Ltd.  ","
                                    Supplier
                                ",3,"Color Travel Pigment,Mica Powder,Glitter",https://maxshing.en.alibaba.com/company_profile.html#top-nav-bar,https://maxshing.en.alibaba.com/contactinfo.html
Cosmetics,"Bengbu Wecare Import And Export Co., Ltd.  ","Gold Supplier
                            ",4,"non woven swabs,triangular bandage,non woven clean wipes,compressed towel,disposable facial wipes",https://bbwecare.en.alibaba.com/company_profile.html#top-nav-bar,https://bbwecare.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Bojin Biology Technology Co., Ltd.  ","
                                    Supplier
                                ",2,"Facial Care,Body Care,Eye Care,Chest Care,Color <font><b>Cosmetic</b></font>",https://bojinswkj.en.alibaba.com/company_profile.html#top-nav-bar,https://bojinswkj.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen SAC Technology Co., Ltd.  ","Gold Supplier
                            ",1,"Beauty Tools & Accessories,Makeup,Hair Care,Foot & Hand & Nail Care",https://seico.en.alibaba.com/company_profile.html#top-nav-bar,https://seico.en.alibaba.com/contactinfo.html
Cosmetics,"Lee Shin Bio-Tech. , (Shanghai) Co., Ltd.  ","
                                    Supplier
                                ",1,"<font><b>Cosmetics</b></font> (Skin Care,Personal Care,Eye Makeup Products,Lip Makeup Products,Face Makeup Products,Complexion)",https://thaihobeauty.en.alibaba.com/company_profile.html#top-nav-bar,https://thaihobeauty.en.alibaba.com/contactinfo.html
Cosmetics,"Shanghai Xinyan , Co., Ltd.  ","Gold Supplier
                            ",1,"baker powder,eyeshadow,loose powder,lipstick,concealer",https://xycosmetics.en.alibaba.com/company_profile.html#top-nav-bar,https://xycosmetics.en.alibaba.com/contactinfo.html
Cosmetics,Shenzhen Dowins Tech Limited  ,"Gold Supplier
                            ",5,"makeup brush,OEM& ODM brush and bag,makeup sponge,<font><b>cosmetics</b></font>,makeup tools",https://dowins.en.alibaba.com/company_profile.html#top-nav-bar,https://dowins.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Manxintrading Co., Ltd.  ","Gold Supplier
                            ",4,"Blush,Lipstick,Mascara,Eyeliner,Pressed powder",https://toyoepin.en.alibaba.com/company_profile.html#top-nav-bar,https://toyoepin.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Imanson Technology Co., Ltd.  ","Gold Supplier
                            ",1,"eyeshadow,concealer,lipstick,makeup brushes,blush",https://imanson.en.alibaba.com/company_profile.html#top-nav-bar,https://imanson.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Ouqian , Co., Ltd.  ","Gold Supplier
                            ",7,"eyeshadow palette,foundation cream,blush,lipgloss,highlight",https://ochain.en.alibaba.com/company_profile.html#top-nav-bar,https://ochain.en.alibaba.com/contactinfo.html
Cosmetics,"ZENITH ,  ","Gold Supplier
                            ",6,"eyelash extension,eyelash glue,silk eyelash,mink eyelash,eyelash primer",https://zenithcosmetic.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://zenithcosmetic.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Kingber Technology Co., Ltd.  ","Gold Supplier
                            ",4,glitter,https://kingber-glitter.en.alibaba.com/company_profile.html#top-nav-bar,https://kingber-glitter.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou S.Belle , Tools Ltd.  ","Gold Supplier
                            ",3,"Razor,powder puff,Plastic bottles,Maku up cotton,Eyelash curler",https://share-vip.en.alibaba.com/company_profile.html#top-nav-bar,https://share-vip.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Nanfang , Co., Ltd.  ","Gold Supplier
                            ",4,"facial mask,facial cream,shower gel,body lotion,essential oil",https://nfhzp.en.alibaba.com/company_profile.html#top-nav-bar,https://nfhzp.en.alibaba.com/contactinfo.html
Cosmetics,"Hengshui AiMeiTe International Trading Co., Ltd.  ","Gold Supplier
                            ",2,"1..Beauty & Personal Care,2.Health & Medical,3.Tools & Hardware,4.other product",https://aimeite.en.alibaba.com/company_profile.html#top-nav-bar,https://aimeite.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Youxi , Co., Ltd.  ","Gold Supplier
                            ",14,"Facial Mask,Face Care,Body Care,Makeup Products",https://skin-care.en.alibaba.com/company_profile.html#top-nav-bar,https://skin-care.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Hongchangshun , Fittings Limited  ","
                                    Supplier
                                ",3,Make Up Tools,https://hcs-cosmetics.en.alibaba.com/company_profile.html#top-nav-bar,https://hcs-cosmetics.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Sanyuanjiang E-Commerce Co., Ltd.  ","Gold Supplier
                            ",2,"Makeup,makeup brush",https://sanyuanjiang.en.alibaba.com/company_profile.html#top-nav-bar,https://sanyuanjiang.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Aoquan Biological Technology Co., Ltd.  ","Gold Supplier
                            ",2,"beauty face mask,whitening products,moisturizing products,acne treatment products,serum",https://aoquan.en.alibaba.com/company_profile.html#top-nav-bar,https://aoquan.en.alibaba.com/contactinfo.html
Cosmetics,"Shantou Kaifeng , Packaging Co., Ltd.  ","Gold Supplier
                            ",4,"mascara tube,lip gloss tube,lipstick tube,eyebrow tube,eyeliner tube",https://kfpackaging.en.alibaba.com/company_profile.html#top-nav-bar,https://kfpackaging.en.alibaba.com/contactinfo.html
Cosmetics,"Huiwei Jincong (Dongguan) Technology Co., Ltd.  ","Gold Supplier
                            ",3,"Glitter powder,Rainbow glitter,Iridescent powder,Fluoeescent powder,Laser powder",https://huiweiglitter.en.alibaba.com/company_profile.html#top-nav-bar,https://huiweiglitter.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Bearone E-Commerce Co., Ltd.  ","Gold Supplier
                            ",5,"Face Clean Tool,Body Clean Tool,Facial Beauty Makeup Powder Puff,<font><b>Cosmetic</b></font> Promotion gift,Face Makeup Brush",https://bearof.en.alibaba.com/company_profile.html#top-nav-bar,https://bearof.en.alibaba.com/contactinfo.html
Cosmetics,"Senoha (GZ) , Co., Limited  ","Gold Supplier
                            ",2,"makeup sponge,cotton puff,makeup brush,<font><b>cosmetic</b></font> brush set,foudation sponge",https://senoha.en.alibaba.com/company_profile.html#top-nav-bar,https://senoha.en.alibaba.com/contactinfo.html
Cosmetics,Guangzhou XuanKeZi Trading Limited Company  ,"Gold Supplier
                            ",1,"lipstick,eyeshadow,msacara,makeup highlighter,eyebrow enhance",https://kifoni.en.alibaba.com/company_profile.html#top-nav-bar,https://kifoni.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Daieme , Co., Ltd.  ","Gold Supplier
                            ",11,"Skin Care & Personal Beauty,Essential Oil,Aromatherapy,Body Care,Beard Kit",https://queenoem.en.alibaba.com/company_profile.html#top-nav-bar,https://queenoem.en.alibaba.com/contactinfo.html
Cosmetics,"Yiwu Shinuo , Co., Ltd.  ","Gold Supplier
                            ",3,"<font><b>cosmetics</b></font>,lipstick,powders,eyebrow,foundation",https://yashinuo.en.alibaba.com/company_profile.html#top-nav-bar,https://yashinuo.en.alibaba.com/contactinfo.html
Cosmetics,"Ningbo Partner Commodity Co., Ltd.  ","Gold Supplier
                            ",2,"<font><b>cosmetic</b></font> jar,perfume bottle,cream jar,lotion bottle,makeup",https://cnnbpartner.en.alibaba.com/company_profile.html#top-nav-bar,https://cnnbpartner.en.alibaba.com/contactinfo.html
Cosmetics,"Dongguan Mefapo , Products Co., Ltd.  ","Gold Supplier
                            ",6,"haircare products,hair spray,hair dye,comb,hairdressing products",https://mafapo.en.alibaba.com/company_profile.html#top-nav-bar,https://mafapo.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Amarrie , Co., Ltd.  ","
                                    Supplier
                                ",3,"Skin Care Products,Slimming Products",https://gzamarrie.en.alibaba.com/company_profile.html#top-nav-bar,https://gzamarrie.en.alibaba.com/contactinfo.html
Cosmetics,"Ningbo Vmax Imp & Exp Co., Ltd.  ","Gold Supplier
                            ",4,"Spider Catcher,Cabinet Magnetic Locks,Baby Safety,Amazon,Private label",https://caterings.en.alibaba.com/company_profile.html#top-nav-bar,https://caterings.en.alibaba.com/contactinfo.html
Cosmetics,"Lanxi J-Lin Clothing Textile Co., Ltd.  ","Gold Supplier
                            ",3,"makeup remover pad,nursing pad,bandana bib,babynest,baby bamboo wipe",https://lxjialin.en.alibaba.com/company_profile.html#top-nav-bar,https://lxjialin.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Angel , Co., Ltd.  ","Gold Supplier
                            ",2,"body cream,lip balm,Facial mask,handmade soap,hand cream",https://angelcosmetic.en.alibaba.com/company_profile.html#top-nav-bar,https://angelcosmetic.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Leerton , Co., Ltd.  ","Gold Supplier
                            ",1,"eyeshadow,highlighter,blusher,contour,concealer",https://leerton.en.alibaba.com/company_profile.html#top-nav-bar,https://leerton.en.alibaba.com/contactinfo.html
Cosmetics,"Shijiazhuang Shangjie Trading Co., Ltd.  ","Gold Supplier
                            ",4,"False Eyelashes,Strip Eyelashes,Eyelash Extensions,Express Lashes,Eyelash Extensions Tools",https://sjlashes.en.alibaba.com/company_profile.html#top-nav-bar,https://sjlashes.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Yanse , Co., Ltd.  ","Gold Supplier
                            ",2,"oil blotting paper,cotton pad,cleansing cotton pad,cotton pad remover,make-up remover",https://yansecos.en.alibaba.com/company_profile.html#top-nav-bar,https://yansecos.en.alibaba.com/contactinfo.html
Cosmetics,"Hangzhou Charmcore Technology Co., Ltd.  ","Gold Supplier
                            ",4,"Nail Art Product,Garment Accessories,Wig,Jewelry,Tattoo",https://charmcore.en.alibaba.com/company_profile.html#top-nav-bar,https://charmcore.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao DJ Forever Eyelash Co., Ltd.  ","Gold Supplier
                            ",3,"3D mink eyelah,Magnetic Lash,Silk Faux Mink Eyelashes,Human Hair Eyelash,Horse Fur Eyelash",https://djforever.en.alibaba.com/company_profile.html#top-nav-bar,https://djforever.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Sumei Global International Trading Co., Ltd.  ","Gold Supplier
                            ",3,"mink lashes,mink eyelashes,konjac sponge,3D mink lashes,eyelashes",https://sumeiquanqiu.en.alibaba.com/company_profile.html#top-nav-bar,https://sumeiquanqiu.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Neeshe Arts And Crafts Co., Ltd.  ","Gold Supplier
                            ",2,"False eyelash,eyelash package,Crafts,eyelash,milk eyelash",https://naishe.en.alibaba.com/company_profile.html#top-nav-bar,https://naishe.en.alibaba.com/contactinfo.html
Cosmetics,"Xuchang Jinbang Hair Products Co., Ltd.  ","Gold Supplier
                            ",3,"Eyelash,Eyelash Tools,Hair,Hair Tools,Wig",https://jbhair.en.alibaba.com/company_profile.html#top-nav-bar,https://jbhair.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Bolin Hair Products Co., Ltd.  ","
                                    Supplier
                                ",1,Eyelashes,https://bolineyelashes.en.alibaba.com/company_profile.html#top-nav-bar,https://bolineyelashes.en.alibaba.com/contactinfo.html
Cosmetics,"Yiwu Smile , Commodity Co., Ltd.  ","Gold Supplier
                            ",3,"lipstick,eyeshadow,foundation,Highlighter,lip gloss",https://cnsmcosmetic.en.alibaba.com/company_profile.html#top-nav-bar,https://cnsmcosmetic.en.alibaba.com/contactinfo.html
Cosmetics,"Hangzhou Xihui , Co., Ltd.  ","
                                    Supplier
                                ",1,False Eyelashes,https://himoon.en.alibaba.com/company_profile.html#top-nav-bar,https://himoon.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Cherish , Co., Ltd.  ","Gold Supplier
                            ",4,"Eye makeup,makeup brushes,Face makeup,Lip makeup,Makeup tool",https://cherishcosmetics.en.alibaba.com/company_profile.html#top-nav-bar,https://cherishcosmetics.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Shenglona International Trade Co., Ltd.  ","Gold Supplier
                            ",1,"3D Real Mink Lashes,Horse Hair Lashes,3D silk eyelashes,5D 25 real mink eyelashe,eyelash extensions",https://slnlashes.en.alibaba.com/company_profile.html#top-nav-bar,https://slnlashes.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Bring Beauty , Co., Ltd.  ","Gold Supplier
                            ",3,"Skin Care,Essential Oil,Beard Care,Teeth Whitening,Coconut Oil Product",https://bring-beauty.en.alibaba.com/company_profile.html#top-nav-bar,https://bring-beauty.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Factop Import And Export Co., Ltd.  ","Gold Supplier
                            ",1,"eyelashes,eyelash extensions,lashes,3D Mink Eyelashes,false lashes",https://falseeyelashesvendor.en.alibaba.com/company_profile.html#top-nav-bar,https://falseeyelashesvendor.en.alibaba.com/contactinfo.html
Cosmetics,"Hangzhou Ocean Pearl Industrial Co., Ltd.  ","Gold Supplier
                            ",3,"Magnetic Eyelashes,3D Mink Lashes,Horse Hair Eyelashes,Human Hair Lashes,Nail Dryer",https://hzhzsy.en.alibaba.com/company_profile.html#top-nav-bar,https://hzhzsy.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Stylish Beauty Co., Ltd.  ","Gold Supplier
                            ",1,"False Eyelashes,Eyelash Extensions,<font><b>Cosmetic</b></font> Tools",https://stylish-beauty.en.alibaba.com/company_profile.html#top-nav-bar,https://stylish-beauty.en.alibaba.com/contactinfo.html
Cosmetics,"Guangdong Leting , Industry Co., Ltd.  ","Gold Supplier
                            ",3,"Daily Personal Care,Skin Care",https://leting7.en.alibaba.com/company_profile.html#top-nav-bar,https://leting7.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao XinRong , Crafts Co., Ltd.  ","Gold Supplier
                            ",1,"false eyelash,eyelash tools",https://xrhz.en.alibaba.com/company_profile.html#top-nav-bar,https://xrhz.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Aotian Dingsheng Trading Co., Ltd.  ","Gold Supplier
                            ",3,"3D Mink Fur Eyelashes,3D Silk Faux Mink Eyelashes,Human Hair Extensions,Individual Eyelash Extension,Eyelash Tools and Packaging",https://gorgeoushaireyelash.en.alibaba.com/company_profile.html#top-nav-bar,https://gorgeoushaireyelash.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Shuangjiao Arts And Crafts Co., Ltd.  ","Gold Supplier
                            ",1,"false eyelashes,makeup,makeuptools,<font><b>cosmetics</b></font>,eyelash extensions",https://shuangjiaoeyelash.en.alibaba.com/company_profile.html#top-nav-bar,https://shuangjiaoeyelash.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Mei Jiao Yuan , Co., Ltd.  ","Gold Supplier
                            ",1,"3D/4D mink eyelashes,eyelash extension,quality volume eyelash,Synthetic Eyelashes,Silk eyelashes",https://qdmeijiaoyuan.en.alibaba.com/company_profile.html#top-nav-bar,https://qdmeijiaoyuan.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Lihai Imp. & Exp. Co., Ltd.  ","Gold Supplier
                            ",1,"Mink eyelashes,Eyelash extensions,False Eyelashes,Synthetic eyelashes,volume lashes",https://ex10.en.alibaba.com/company_profile.html#top-nav-bar,https://ex10.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Beautylashwell Intl Trade Co., Ltd.  ","Gold Supplier
                            ",2,"Eyelash,Siberian Mink Lashes,Mink hair Eyelash,Eyelash glue,100% Real Mink Fur Lashes",https://beautylashwell.en.alibaba.com/company_profile.html#top-nav-bar,https://beautylashwell.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Dongzhimeng , Co., Ltd.  ","Gold Supplier
                            ",1,"Skin Care,Hair Clean,Mask,<font><b>Cosmetic</b></font> Capsule,Hair Clean",https://dzm998.en.alibaba.com/company_profile.html#top-nav-bar,https://dzm998.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Beautyplus Hair Products Co., Ltd.  ","Gold Supplier
                            ",5,"mink eyelash extensions,real mink fur strip eyelashes,horse hair eyelashes,human hair eyelashes,synthetic false eyelashes",https://beautypluswigs.en.alibaba.com/company_profile.html#top-nav-bar,https://beautypluswigs.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Shencai Eyelash Co., Ltd.  ","Gold Supplier
                            ",1,"False Eyelashes,Strip Eyelashes,Eyelash Extension,Related Tools",https://qdshencai.en.alibaba.com/company_profile.html#top-nav-bar,https://qdshencai.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Origin Lashes Import & Export Co., Ltd.  ","Gold Supplier
                            ",2,"False lashes,Lash tools,make up tools",https://originlashes.en.alibaba.com/company_profile.html#top-nav-bar,https://originlashes.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Yirun Beauty Makeup Trade Co., Ltd.  ","Gold Supplier
                            ",1,"mink lashes,mink extensions,silk eyelashes,makeup sponge,makeup tools",https://ereach001.en.alibaba.com/company_profile.html#top-nav-bar,https://ereach001.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Hopestar Trade Co., Ltd.  ","Gold Supplier
                            ",4,"Eyelash extensions,volume Lashes,mink Lashes,Premade Fan Lashes,Ellipse flat Lashes",https://hopeshair.en.alibaba.com/company_profile.html#top-nav-bar,https://hopeshair.en.alibaba.com/contactinfo.html
Cosmetics,Tsingtao New Union Import And Export Company Limited  ,"Gold Supplier
                            ",1,"eyelash,mink eyelashes,silk eyelashes,lashes",https://ybdlashes.en.alibaba.com/company_profile.html#top-nav-bar,https://ybdlashes.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Packstar Import& Export Co., Ltd.  ","Gold Supplier
                            ",2,"Lashes,Eyelash Extensions,False Eyelashes,Wigs,Weft",https://topackstar.en.alibaba.com/company_profile.html#top-nav-bar,https://topackstar.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Esmeio Imp. & Exp. Co., Ltd.  ","Gold Supplier
                            ",1,"eyelash,hair extensions,closure and frontal,human hair wig,false eyelash",https://esmeio.en.alibaba.com/company_profile.html#top-nav-bar,https://esmeio.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Beauty Plus Hair Co., Ltd.  ","
                                    Supplier
                                ",3,Hair Products,https://beautyplushair.en.alibaba.com/company_profile.html#top-nav-bar,https://beautyplushair.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Yiyingjia , Co., Ltd.  ","Gold Supplier
                            ",1,"lip gloss,plastic tube,lip liner,eyelash,Face color",https://winnercharm1314.en.alibaba.com/company_profile.html#top-nav-bar,https://winnercharm1314.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Shuze Art&Craft Co., Ltd.  ","Gold Supplier
                            ",3,"Eyelashes,Custom Eyelash Packaging (Only Sales)",https://sybaright.en.alibaba.com/company_profile.html#top-nav-bar,https://sybaright.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Venus , Industry and Trade Co., Ltd.  ","Gold Supplier
                            ",1,"Eyelash,False Lash,Mink Eyelash",https://ztxh.en.alibaba.com/company_profile.html#top-nav-bar,https://ztxh.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Baihuashijie Import And Export Trading Co., Ltd.  ","Gold Supplier
                            ",4,"3D mink eyelash,3D silk eyelash,3D horse hair eyelash,eyelash extension,magnet eyelash",https://qdbaihuashijie.en.alibaba.com/company_profile.html#top-nav-bar,https://qdbaihuashijie.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Gladys , Co., Ltd.  ","Gold Supplier
                            ",1,"<font><b>cosmetic</b></font>,Beauty equipment,Makeup Tools,Fake eyelashes,Eye shadow",https://szgladys.en.alibaba.com/company_profile.html#top-nav-bar,https://szgladys.en.alibaba.com/contactinfo.html
Cosmetics,"MARUKI HOMES CO., LTD  ","Gold Supplier
                            ",1,"SQUEEZE MAGIC Shampoo,SUQEEZE MAGIC Conditioner,Horse Oil Moisture Skin Cream,Gold Blossom Moisture Lotion,Gold Blossom Moisture Cream",https://jp1524784814bxne.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://jp1524784814bxne.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Amyee High Tech Co., Ltd.  ","Gold Supplier
                            ",1,"beauty equipments,beauty apparatus consumables,beauty equipment parts,Promotion of small products,Skin rejuvenation equipment",https://amyeetech.en.alibaba.com/company_profile.html#top-nav-bar,https://amyeetech.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Yari Trade Co., Ltd.  ","Gold Supplier
                            ",1,"Glass Crafts,Glass Storage Box,Glass <font><b>Cosmetic</b></font> Storage Box,Decorations,Glass Jewelry Storage Box",https://glassbox.en.alibaba.com/company_profile.html#top-nav-bar,https://glassbox.en.alibaba.com/contactinfo.html
Cosmetics,"Aaranyam The Natural ,  ","Gold Supplier
                            ",1,"HANDMADE SOAP,ESSENTIAL OILS,BODY BUTTER,FACE CREAMS,<font><b>COSMETIC</b></font> PRODUCTS",https://in1333151081rimj.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://in1333151081rimj.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Famanni , Technology Company Ltd.  ","
                                    Supplier
                                ",1,"Mask,Makeup,Lotion,Cream",https://famanni.en.alibaba.com/company_profile.html#top-nav-bar,https://famanni.en.alibaba.com/contactinfo.html
Cosmetics,"Oubang (Guangzhou) Home Co., Ltd.  ","Gold Supplier
                            ",1,"Gift box,jewelry boxes food packaging boxes <font><b>cosmetic</b></font> boxes pen boxes etc,Household items,Beauty equipment,Gift shopping food paper bags for clothes",https://gzoubang.en.alibaba.com/company_profile.html#top-nav-bar,https://gzoubang.en.alibaba.com/contactinfo.html
Cosmetics,"CFB , UG  ","Gold Supplier
                            ",3,"Eyelash Extensions,Eyelash Glue,Lash Lifting,Lash Wave,Lash Perm",https://de1014811022.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://de1014811022.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Fuzhou Rich Excelstor Import And Export Trade Co., Ltd.  ","Gold Supplier
                            ",1,"Beauty Tools,Woodworking tools",https://ezcartllc.en.alibaba.com/company_profile.html#top-nav-bar,https://ezcartllc.en.alibaba.com/contactinfo.html
Cosmetics,Equilibrium Cosmesi Naturale  ,"Gold Supplier
                            ",1,"Organic Anti-Ageing Face Night Cream 50 ml with Slime Extract and Organic Argan Oil,Facial Cream Filler effect with acmella oleracea and organic hyaluronic acid,GEL Soothing action Anti-inflammatory action Analgesic- action 100 ml,HAND CREAM With organic ...",https://it1316460868szmx.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://it1316460868szmx.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Biting , Co., Ltd.  ","Gold Supplier
                            ",1,"OEM,ODM,OBM,Wholesale,Retail",https://biting.en.alibaba.com/company_profile.html#top-nav-bar,https://biting.en.alibaba.com/contactinfo.html
Cosmetics,"KIRO , SIA  ","Gold Supplier
                            ",1,"Cream,Serum,Filler,Masks,Peeling",https://lv1008770782.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://lv1008770782.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Shaanxi Fonde Biotech Co., Ltd.  ","Gold Supplier
                            ",1,plant extract,https://fonde.en.alibaba.com/company_profile.html#top-nav-bar,https://fonde.en.alibaba.com/contactinfo.html
Cosmetics,Shenzhen Perfect Idea Technology Limited  ,"
                                    Supplier
                                ",7,"Skin Care Device Series (Ultrasonic Beauty Device,Sonic Cleansing Brush,Body Slimming Machine,Photon LED Beauty Device,Ionic Steamer,Beauty Massager,Hot & Cold Beauty Device)",https://perfectidea.en.alibaba.com/company_profile.html#top-nav-bar,https://perfectidea.en.alibaba.com/contactinfo.html
Cosmetics,"Arshine Pharmaceutical Co., Limited  ","Gold Supplier
                            ",6,"API,Pharmaceutical ingredients,Food Additives,vitamins,plant extract",https://hnarshine.en.alibaba.com/company_profile.html#top-nav-bar,https://hnarshine.en.alibaba.com/contactinfo.html
Cosmetics,"Zhejiang Sun-Rain Industrial Co., Ltd.  ","
                                    Supplier
                                ",12,"<font><b>Cosmetic</b></font> plastic packaging products (Trigger sprayer,Lotion pump,Nail pump,Mini trigger,Fine mist sprayer,Crimp pump,Sprayer pump,Plastic cap,Treatment pump,Perfume bottle,Foam pump,Airless bottle,Lotion bottle,Cream jar)",https://cn-sunrain.en.alibaba.com/company_profile.html#top-nav-bar,https://cn-sunrain.en.alibaba.com/contactinfo.html
Cosmetics,"Xian Aladdin Biological Technology Co., Ltd.  ","Gold Supplier
                            ",7,"Gingerol Extract,Rutin Extract,Salicin,Lutein,Green tea extract",https://sxaladin.en.alibaba.com/company_profile.html#top-nav-bar,https://sxaladin.en.alibaba.com/contactinfo.html
Cosmetics,"Shijiazhuang All Win Trading Co., Ltd.  ","Gold Supplier
                            ",6,"Essential glass bottles,eliquid dropper glass bottles,plastic dropper bottles,Dark violet anti UV glass jar and bottle,Waist support",https://allwinbottle.en.alibaba.com/company_profile.html#top-nav-bar,https://allwinbottle.en.alibaba.com/contactinfo.html
Cosmetics,Wuhan Vanz Pharm Inc.  ,"
                                    Supplier
                                ",7,API & Intermediate,https://vanzpharm.en.alibaba.com/company_profile.html#top-nav-bar,https://vanzpharm.en.alibaba.com/contactinfo.html
Cosmetics,"Unisource Shanghai Co., Ltd.  ","
                                    Supplier
                                ",13,"Toothbrush,Oral care Products",https://unisource.en.alibaba.com/company_profile.html#top-nav-bar,https://unisource.en.alibaba.com/contactinfo.html
